dim,birth,death,persistence
1,1.2009742259979248,1.4164308309555054,0.21545660495758057
1,1.1929153203964233,1.2125332355499268,0.019617915153503418
1,1.1906489133834839,1.4531784057617188,0.26252949237823486
1,1.1824229955673218,1.2603477239608765,0.07792472839355469
1,1.1799269914627075,1.240647315979004,0.06072032451629639
1,1.1791129112243652,1.313781976699829,0.13466906547546387
1,1.1745116710662842,1.3038583993911743,0.12934672832489014
1,1.1711339950561523,1.1883370876312256,0.017203092575073242
1,1.1342647075653076,1.1636775732040405,0.02941286563873291
1,1.1318868398666382,1.297719120979309,0.1658322811126709
1,1.1285475492477417,1.31478750705719,0.18623995780944824
1,1.1257609128952026,1.1558765172958374,0.030115604400634766
1,1.118870735168457,1.1706279516220093,0.051757216453552246
1,1.1090528964996338,1.1289644241333008,0.019911527633666992
1,1.1058809757232666,1.1162376403808594,0.010356664657592773
1,1.1029990911483765,1.3141740560531616,0.21117496490478516
1,1.082819938659668,1.4106396436691284,0.32781970500946045
1,1.0766302347183228,1.2619564533233643,0.1853262186050415
1,1.0747971534729004,1.2474485635757446,0.17265141010284424
1,1.0618246793746948,1.1167641878128052,0.05493950843811035
1,1.0601643323898315,1.067580223083496,0.007415890693664551
1,1.0489603281021118,1.30903160572052,0.2600712776184082
1,1.0289502143859863,1.0700984001159668,0.04114818572998047
1,1.0244665145874023,1.1029971837997437,0.07853066921234131
1,0.9972593188285828,1.0813361406326294,0.08407682180404663
1,0.9818210005760193,1.0848257541656494,0.10300475358963013
1,0.9806203246116638,1.0175909996032715,0.036970674991607666
1,0.9772812128067017,1.0294015407562256,0.052120327949523926
1,0.9710938334465027,1.0309821367263794,0.05988830327987671
1,0.9676176905632019,1.1216621398925781,0.15404444932937622
1,0.9525505900382996,1.0652430057525635,0.11269241571426392
1,0.8905868530273438,1.021463394165039,0.1308765411376953
1,0.8887633681297302,0.9310314655303955,0.04226809740066528
1,0.8829680681228638,0.9110723733901978,0.028104305267333984
1,0.8812506198883057,0.901950478553772,0.02069985866546631
1,0.8557335734367371,0.9526856541633606,0.09695208072662354
1,0.8222303986549377,0.8831828832626343,0.06095248460769653
1,0.7904971241950989,1.003409504890442,0.21291238069534302
1,0.7849801778793335,0.7947635054588318,0.009783327579498291
1,0.7633176445960999,0.769878625869751,0.006560981273651123
1,0.7375274300575256,0.7417710423469543,0.004243612289428711
1,0.7052515149116516,0.7535600066184998,0.048308491706848145
1,0.6945000290870667,0.7889738082885742,0.09447377920150757
1,0.2868223488330841,0.35331857204437256,0.06649622321128845
